"report_name","anon_report_name","report_start","report_end","landarea_cultivated","landarea_grass","landarea_noncropping","emissions_category","section","ecid","input_quantity","input_units","input_description","total_emissions_tCO2e","total_sequestration_tCO2e","scope_1_tCO2e","scope_1_CO2_tCO2e","scope_1_biogenic_CO2_tCO2e","scope_1_mechanical_CO2_tCO2e","scope_1_CH4_tCO2e","scope_1_mechanical_CH4_tCO2e","scope_1_otherbiogenic_CH4_tCO2e","scope_1_enteric_CH4_tCO2e","scope_1_manure_CH4_tCO2e","scope_1_N2O_tCO2e","scope_1_direct_N2O_tCO2e","scope_1_indirect_volatilisation_N2O_tCO2e","scope_1_mechanical_N2O_tCO2e","scope_1_otherGHG_tCO2e","scope_2_tCO2e","scope_2_CO2_tCO2e","scope_2_CH4_tCO2e","scope_2_N2O_tCO2e","scope_2_otherGHG_tCO2e","scope_3_tCO2e","scope_3_CO2_tCO2e","scope_3_CH4_tCO2e","scope_3_N2O_tCO2e","scope_3_otherGHG_tCO2e","scope_4_tCO2e","kg_manure","emission_name","harvested_area","dry_matter_intake","livestock_bought","livestock_sold","slurry_%","farm_yard_manure_%","in_field_manure_%","spread_%","spreading_grassland_%","spreading_arable_%","animal_weight_kg","ko_%","wool_produced_kg","dairy_yield","milk_fat_%","milk_protein_%","eggs_produced"
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Livestock - Beef cattle - Calves (under 1 year)","livestock","live_00113",32,"Average head of livestock",NA,7.6862,0,7.6862,0,0,0,6.0515,0,0,5.614,0.4375,1.6347,0.9939,0.6262,0,0,0,0,0,0,0,0,0,0,0,0,0,3239.1785,NA,0,0,0,0,0,0,0,0,0,110,"32 stirks purchased 11/8",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Livestock - Beef cattle - Beef cattle (1+ years)","livestock","live_00005",18,"Average head of livestock",NA,2.276,0,2.276,0,0,0,2.0461,0,0,2.0351,0.0111,0.2299,0.1286,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,698.5679,NA,0,0,0,0,0,0,0,0,0,485,"18 sold 14/10/24",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Livestock - Beef cattle - Beef cattle (1+ years)","livestock","live_00005",22,"Average head of livestock",NA,20.8635,0,20.8635,0,0,0,18.7563,0,0,18.6547,0.1016,2.1071,1.1789,0.5777,0,0,0,0,0,0,0,0,0,0,0,0,0,6403.5389,NA,0,0,0,0,0,0,0,0,0,485,"22 animals averaging 22 months sold 26/1/25",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Livestock - Beef cattle - Beef cattle (1+ years)","livestock","live_00005",36,"Average head of livestock",NA,66.5763,0,66.5763,0,0,0,59.9102,0,0,59.5887,0.3215,6.6661,3.7297,1.8275,0,0,0,0,0,0,0,0,0,0,0,0,0,20258.4687,NA,0,0,0,0,0,0,0,0,0,485,"36 sold 8/4/25",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Livestock - Beef cattle - Beef cattle (1+ years)","livestock","live_00005",30,"Average head of livestock",NA,77.2113,0,77.2113,0,0,0,69.5491,0,0,69.1795,0.3696,7.6622,4.287,2.1006,0,0,0,0,0,0,0,0,0,0,0,0,0,23285.5962,NA,0,0,0,0,0,0,0,0,0,485,"30 sold 29/7/25",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Plastic disposal - Average plastics - Recycled","waste_disposal","wast_00084",1.5,"Tonnes","0",0.0096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096,0,0,0,0.0096,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Hedgerows - Modelled - Managed hedgerow under 15 years old","sequestration","sequ_00233",300,"Length in metres",NA,0,-0.4663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Woodland, agroforestry & silvopasture - Modelled - Average woodland options - Broadleaf woodland, no management","sequestration","sequ_00005",2.5,"Hectares (ha)",NA,0,-10.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Countryside Stewardship - Modelled - AB1 - Nectar Flower Mix [HF4, HG3, OHG3] - AB1 - winter wheat baseline","sequestration","sequ_00038",2.2,"Hectares (ha)","0",0,-8.9936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Woodland, agroforestry & silvopasture - Modelled - Individual field trees","sequestration","sequ_00006",169,"Number of trees",NA,0,-13.7431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Electricity - Average tariff","fuels","fuel_00012",6156,"Kilowatt hours (kWh)","Yard use and bore hole",2.4027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2743,1.2614,0.0055,0.0074,0,0.4198,0.1114,0.0006,0.0006,0.3072,0.7086,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Sprays - Actual spray products - Herbicides - Presite SX","inputs","inpu_00147",1.85,"Kilograms","0",0.0197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197,0,0,0,0.0197,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Sprays - Actual spray products - Herbicides - Presite SX","inputs","inpu_00147",1.85,"Kilograms","0",0.0197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197,0,0,0,0.0197,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Sprays - Actual spray products - Herbicides - Mircam","inputs","inpu_02647",3.04,"Litres","0",0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0.0015,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Sprays - Actual spray products - Herbicides - Oblix MT","inputs","inpu_02816",8.46,"Litres","0",0.0338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338,0,0,0,0.0338,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Sprays - Actual spray products - Herbicides - Anthem","inputs","inpu_00095",60,"Litres","0",0.6392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6392,0,0,0,0.6392,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Sprays - Actual spray products - Herbicides - Pixxaro EC","inputs","inpu_00415",5,"Litres","0",0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0,0,0.039,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Sprays - Actual spray products - Herbicides - Amega Duo","inputs","inpu_00848",27.9,"Litres","0",0.4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4013,0,0,0,0.4013,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Sprays - Actual spray products - Adjuvants - Byte","inputs","inpu_00462",2.54,"Litres","0",0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0,0,0,0.0042,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_33_2025","01/01/2022","31/12/2025",31,48,0,"Sprays - Actual spray products - Adjuvants - Validate","inputs","inpu_00505",4.1,"Litres","0",0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0.0015,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Liquid fuels - Diesel - Red diesel (gas oil)","fuels","fuel_00016",5000,"Litres","0",16.9105,0,13.777,13.6205,0,0,0.016,0,0,0,0,0.1405,0,0,0,0,0,0,0,0,0,3.1335,0,0,0,3.1335,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Liquid fuels - Diesel - Road diesel (forecourt diesel)","fuels","fuel_00017",1500,"Litres","0",4.8947,0,3.7682,3.7184,0,0,0.0004,0,0,0,0,0.0494,0,0,0,0,0,0,0,0,0,0.9165,0,0,0,0.9165,0.21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Liquid fuels - Petrol - Petrol (forecourt petrol)","fuels","fuel_00018",268,"Litres","0",0.75,0,0.5621,0.5584,0,0,0.0022,0,0,0,0,0.0016,0,0,0,0,0,0,0,0,0,0.1557,0,0,0,0.1557,0.0322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Electricity - Average tariff","fuels","fuel_00012",6871,"Kilowatt hours (kWh)","0",2.9676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.423,1.4086,0.0062,0.0082,0,0.7537,0.1216,0.0007,0.0007,0.6308,0.7909,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Aggregates - Concrete - Blocks by weight","materials","mate_00018",0.65,"Tonnes",NA,0.0605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605,0,0,0,0.0605,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Agricultural consumables - HDPE net wrap","materials","mate_00116",176,"Kilograms (Kg)",NA,0.4506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4506,0,0,0,0.4506,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Agricultural consumables - LDPE bale wrap","materials","mate_00111",725,"Kilograms (Kg)",NA,1.8562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8562,0,0,0,1.8562,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Fertilisers - Specific solid fertilisers - CF 20-10-10","inputs","inpu_00042",25.2,"Tonnes","0",35.3134,0,16.6645,0,0,0,0,0,0,0,0,0,0,0,0,16.6645,0,0,0,0,0,18.6489,0,0,0,18.6489,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Plastics - LDPE","waste","wast_00016",0,"Tonnes",NA,0,-3.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Hedgerows - Modelled - Managed hedgerow (generic)","sequestration","sequ_00007",8912.29,"Length in metres",NA,0,-13.0832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Hedgerows - Modelled - Hedgerows (large growth with trees)","sequestration","sequ_00008",4674.61,"Length in metres",NA,0,-42.0341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Livestock - Beef cattle - Beef suckler cows","livestock","live_00114",90,"Average head of livestock",NA,399.8306,0,399.8306,0,0,0,355.1372,0,0,312.4044,42.7328,44.6934,24.7318,15.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,165564,NA,0,0,0,0,0,0,0,0,0,600,"0",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Livestock - Beef cattle - Beef replacement heifers","livestock","live_00009",15,"Average head of livestock",NA,26.9558,0,26.9558,0,0,0,21.3002,0,0,20.3742,0.926,5.6556,3.3094,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,14043.375,NA,0,0,0,0,0,0,0,0,0,450,"0",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Livestock - Beef cattle - Beef finishing steers","livestock","live_00010",20,"Average head of livestock",NA,35.8564,0,35.8564,0,0,0,29.1534,0,0,28.056,1.0974,6.703,3.9222,2.2222,0,0,0,0,0,0,0,0,0,0,0,0,0,16644,NA,0,0,20,0,0,0,0,0,0,400,"0",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Livestock - Beef cattle - Calves (under 1 year)","livestock","live_00113",130,"Average head of livestock",NA,203.2872,0,203.2872,0,0,0,165.164,0,0,158.9224,6.2416,38.1232,22.3077,12.6387,0,0,0,0,0,0,0,0,0,0,0,0,0,94662.75,NA,0,0,0,0,0,0,0,0,0,350,"0",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Livestock - Beef cattle - Bulls for breeding","livestock","live_00007",6,"Average head of livestock",NA,15.5775,0,15.5775,0,0,0,10.5503,0,0,9.7272,0.8231,5.0272,2.9417,1.6666,0,0,0,0,0,0,0,0,0,0,0,0,0,12483,NA,0,0,0,0,0,0,0,0,0,1000,"0",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Livestock - Sheep - Ewes","livestock","live_00015",150,"Average head of livestock",NA,36.5308,0,36.5308,0,0,0,30.7003,0,0,29.82,0.8803,5.8305,2.4229,2.1346,0,0,0,0,0,0,0,0,0,0,0,0,0,40405.5,NA,0,0,0,0,0,0,0,0,0,90,"0",0,0,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Livestock - Sheep - Rams or tups","livestock","live_00016",5,"Average head of livestock",NA,1.4533,0,1.4533,0,0,0,1.1941,0,0,1.155,0.0391,0.2591,0.1077,0.0949,0,0,0,0,0,0,0,0,0,0,0,0,0,1795.8,NA,0,0,0,0,0,0,0,0,0,120,"0",0,0,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Livestock - Sheep - Lambs","livestock","live_00017",262,"Average head of livestock",NA,27.9915,0,27.9915,0,0,0,23.239,0,0,22.5215,0.7175,4.7525,1.975,1.7399,0,0,0,0,0,0,0,0,0,0,0,0,0,32934.972,NA,0,0,280,0,0,0,0,0,0,42,"0",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Animal Feed - Feed blends - Cattle feeds - 18% CP Dairy blend","livestock","live_00058",25.51,"Tonnes",NA,16.6216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6216,0,0,0,16.6216,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Animal Feed - Feed blends - Cattle feeds - 16% CP Dairy blend","livestock","live_00057",8.17,"Tonnes",NA,4.7391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7391,0,0,0,4.7391,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Animal Feed - Feed blends - Lamb / Sheep feeds - Sheep nuts","livestock","live_00383",13.23,"Tonnes",NA,6.6099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6099,0,0,0,6.6099,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Aggregates - Stone - General stone by weight","materials","mate_00022",4,"Tonnes",NA,0.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316,0,0,0,0.316,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Animal Feed - Feed blends - Cattle feeds - 21% CP Dairy blend","livestock","live_00061",8.76,"Tonnes",NA,7.6823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6823,0,0,0,7.6823,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Bedding - Straw bedding - Barley straw (per heston bale)","livestock","live_00367",32,"Number of bales",NA,1.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.632,0,0,0,1.632,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Aggregates - Aggregate - Average aggregate by weight","materials","mate_00006",3,"Tonnes",NA,0.0224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224,0,0,0,0.0224,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Aggregates - Cement - General cement by weight","materials","mate_00021",0.28,"Tonnes",NA,0.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0,0,0,0.233,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Lime and mineral fertilisers - Lime - Ground limestone","crops","crop_00022",0.1,"Tonnes",NA,0.018,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0.006,0,0,0,0.006,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Livestock - Sheep - Rams or tups","livestock","live_00016",12,"Average head of livestock",NA,3.3685,0,3.3685,0,0,0,2.8502,0,0,2.772,0.0782,0.5183,0.2154,0.1897,0,0,0,0,0,0,0,0,0,0,0,0,0,3591.6,NA,0,0,0,0,0,0,0,0,0,100,"shearling rams",0,0,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Livestock - Sheep - Replacement ewes","livestock","live_00125",40,"Average head of livestock",NA,9.3439,0,9.3439,0,0,0,8.1346,0,0,7.952,0.1826,1.2093,0.5025,0.4427,0,0,0,0,0,0,0,0,0,0,0,0,0,8380.4,NA,0,0,0,0,0,0,0,0,0,70,"hoggs",0,0,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Operations & Contracting - Contracted operations (C.O) - Contracted baling (C.O) - Baling by the bale - Round bales (C.O)","fuels","fuel_00078",95,"Bales","0",0.17,0,0.1385,0.1369,0,0,0.0002,0,0,0,0,0.0014,0,0,0,0,0,0,0,0,0,0.0315,0,0,0,0.0315,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Fertilisers - Specific solid fertilisers - Ammonium Nitrate 34.5%","inputs","inpu_00513",3,"Tonnes","0",6.8422,0,3.4222,0,0,0,0,0,0,0,0,0,0,0,0,3.4222,0,0,0,0,0,3.42,0,0,0,3.42,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Fertilisers - Generic solid fertilisers (average) - Ammonium nitrosulphate (26% N, 14% S) - Europe origin - ASN","inputs","inpu_00203",6,"Tonnes","0",10.2309,0,5.4309,0,0,0,0,0,0,0,0,5.4309,0,0,0,0,0,0,0,0,0,4.8,0,0,0,4.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Livestock - Beef cattle - Calves (under 1 year)","livestock","live_00113",24,"Average head of livestock",NA,17.0099,0,17.0099,0,0,0,14.999,0,0,14.6698,0.3292,2.0109,1.1767,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,4993.2,NA,0,0,0,0,0,0,0,0,0,200,"0",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Bedding - Straw bedding - Barley straw (per round bale)","livestock","live_00368",72,"Number of bales",NA,1.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.944,0,0,0,1.944,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_34_2025","01/01/2022","31/12/2025",5.08,47.7,0,"Countryside Stewardship - Modelled - GS2 - Permanent grassland with very low inputs [HK3, OHK3, HK4, OHK4] - GS2 - semi improved grassland - lowland cattle baseline","sequestration","sequ_00106",74.46,"Hectares (ha)","0",0,-26.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_35_2025","01/01/2022","31/12/2025",80,279,20,"Liquid fuels - Diesel - Red diesel (gas oil)","fuels","fuel_00016",2500,"Litres","0",8.4553,0,6.8885,6.8103,0,0,0.008,0,0,0,0,0.0703,0,0,0,0,0,0,0,0,0,1.5668,0,0,0,1.5668,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_35_2025","01/01/2022","31/12/2025",80,279,20,"Liquid fuels - Petrol - Petrol (forecourt petrol)","fuels","fuel_00018",65,"Litres","0",0.1819,0,0.1363,0.1354,0,0,0.0005,0,0,0,0,0.0004,0,0,0,0,0,0,0,0,0,0.0378,0,0,0,0.0378,0.0078,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_35_2025","01/01/2022","31/12/2025",80,279,20,"Electricity - Average tariff","fuels","fuel_00012",30000,"Kilowatt hours (kWh)","0",12.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.213,6.15,0.027,0.036,0,3.291,0.531,0.003,0.003,2.754,3.453,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_35_2025","01/01/2022","31/12/2025",80,279,20,"Agricultural consumables - LDPE bale wrap","materials","mate_00111",218,"Kilograms (Kg)",NA,0.5581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5581,0,0,0,0.5581,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_35_2025","01/01/2022","31/12/2025",80,279,20,"Agricultural consumables - HDPE net wrap","materials","mate_00116",30,"Kilograms (Kg)",NA,0.0768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768,0,0,0,0.0768,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_35_2025","01/01/2022","31/12/2025",80,279,20,"Animal Feed - Silage - Clamped Ley & Maize - Maize silage (by DM weight)","livestock","live_00036",400,"Tonnes (dry weight)",NA,71.8768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8768,0,0,0,71.8768,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
